52,V,6,7,6,Hamburg,"2014-09-28 17:30:00",-1,-1,-1,-1,-1
53,V,6,18,1,Köln,"2014-09-27 15:30:00",-1,-1,-1,-1,-1
54,V,6,10,8,Paderborn,"2014-09-27 15:30:00",-1,-1,-1,-1,-1
55,V,7,1,9,München,"2014-10-04 15:30:00",-1,-1,-1,-1,-1
56,V,7,2,7,Dortmund,"2014-10-04 15:30:00",-1,-1,-1,-1,-1
57,V,7,3,10,Leverkusen,"2014-10-04 15:30:00",-1,-1,-1,-1,-1
58,V,7,11,15,Wolfsburg,"2014-10-05 15:30:00",-1,-1,-1,-1,-1
59,V,7,8,13,Gladbach,"2014-10-05 17:30:00",-1,-1,-1,-1,-1
60,V,7,16,4,Hoffenheim,"2014-10-04 15:30:00",-1,-1,-1,-1,-1
61,V,7,17,12,Berlin,"2014-10-03 20:30:00",-1,-1,-1,-1,-1
62,V,7,14,5,Bremen,"2014-10-04 15:30:00",-1,-1,-1,-1,-1
63,V,7,6,18,Frankfurt,"2014-10-04 18:30:00",-1,-1,-1,-1,-1
64,V,8,1,14,München,"2014-10-18 15:30:00",-1,-1,-1,-1,-1
65,V,8,4,17,Gelsenkirchen,"2014-10-18 18:30:00",-1,-1,-1,-1,-1
66,V,8,13,15,Mainz,"2014-10-18 15:30:00",-1,-1,-1,-1,-1
67,V,8,9,8,Hannover,"2014-10-18 15:30:00",-1,-1,-1,-1,-1
68,V,8,5,11,Freiburg,"2014-10-18 15:30:00",-1,-1,-1,-1,-1
69,V,8,12,3,Stuttgart,"2014-10-18 15:30:00",-1,-1,-1,-1,-1
70,V,8,7,16,Hamburg,"2014-10-19 15:30:00",-1,-1,-1,-1,-1
71,V,8,18,2,Köln,"2014-10-18 15:30:00",-1,-1,-1,-1,-1
72,V,8,10,6,Paderborn,"2014-10-19 17:30:00",-1,-1,-1,-1,-1
73,V,9,2,9,Dortmund,"2014-10-25 15:30:00",-1,-1,-1,-1,-1
74,V,9,3,4,Leverkusen,"2014-10-25 18:30:00",-1,-1,-1,-1,-1
75,V,9,11,13,Wolfsburg,"2014-10-26 15:30:00",-1,-1,-1,-1,-1
76,V,9,8,1,Gladbach,"2014-10-26 17:30:00",-1,-1,-1,-1,-1
77,V,9,15,5,Augsburg,"2014-10-25 15:30:00",-1,-1,-1,-1,-1
78,V,9,16,10,Hoffenheim,"2014-10-25 15:30:00",-1,-1,-1,-1,-1
79,V,9,17,7,Berlin,"2014-10-25 15:30:00",-1,-1,-1,-1,-1
80,V,9,14,18,Bremen,"2014-10-24 20:30:00",-1,-1,-1,-1,-1
81,V,9,6,12,Frankfurt,"2014-10-25 15:30:00",-1,-1,-1,-1,-1
82,V,10,1,2,München,"2014-11-01 18:30:00",-1,-1,-1,-1,-1
83,V,10,4,15,Gelsenkirchen,"2014-10-31 20:30:00",-1,-1,-1,-1,-1
84,V,10,8,16,Gladbach,"2014-11-02 15:30:00",-1,-1,-1,-1,-1
85,V,10,13,14,Mainz,"2014-11-01 15:30:00",-1,-1,-1,-1,-1
86,V,10,9,6,Hannover,"2014-11-01 15:30:00",-1,-1,-1,-1,-1
87,V,10,12,11,Stuttgart,"2014-11-01 15:30:00",-1,-1,-1,-1,-1
88,V,10,7,3,Hamburg,"2014-11-01 15:30:00",-1,-1,-1,-1,-1
89,V,10,18,5,Köln,"2014-11-02 17:30:00",-1,-1,-1,-1,-1
90,V,10,10,17,Paderborn,"2014-11-02 17:30:00",-1,-1,-1,-1,-1
91,V,11,2,8,Dortmund,"2014-11-09 17:30:00",-1,-1,-1,-1,-1
92,V,11,3,13,Leverkusen,"2014-11-08 15:30:00",-1,-1,-1,-1,-1
93,V,11,11,7,Wolfsburg,"2014-11-09 15:30:00",-1,-1,-1,-1,-1
94,V,11,15,10,Augsburg,"2014-11-08 15:30:00",-1,-1,-1,-1,-1
95,V,11,16,18,Hoffenheim,"2014-11-08 15:30:00",-1,-1,-1,-1,-1
96,V,11,17,9,Berlin,"2014-11-07 20:30:00",-1,-1,-1,-1,-1
97,V,11,14,12,Bremen,"2014-11-08 18:30:00",-1,-1,-1,-1,-1
98,V,11,6,1,Frankfurt,"2014-11-08 15:30:00",-1,-1,-1,-1,-1
99,V,11,5,4,Freiburg,"2014-11-08 15:30:00",-1,-1,-1,-1,-1
100,V,12,1,16,München,"2014-11-22 15:30:00",-1,-1,-1,-1,-1
101,V,12,4,11,Gelsenkirchen,"2014-11-22 15:30:00",-1,-1,-1,-1,-1
102,V,12,8,6,Gladbach,"2014-11-22 15:30:00",-1,-1,-1,-1,-1
103,V,12,13,5,Mainz,"2014-11-22 15:30:00",-1,-1,-1,-1,-1
104,V,12,9,3,Hannover,"2014-11-22 15:30:00",-1,-1,-1,-1,-1
105,V,12,12,15,Stuttgart,"2014-11-23 17:30:00",-1,-1,-1,-1,-1
106,V,12,7,14,Hamburg,"2014-11-23 15:30:00",-1,-1,-1,-1,-1
107,V,12,18,17,Köln,"2014-11-22 18:30:00",-1,-1,-1,-1,-1
108,V,12,10,2,Paderborn,"2014-11-22 15:30:00",-1,-1,-1,-1,-1
109,V,13,4,13,Gelsenkirchen,"2014-11-29 15:30:00",-1,-1,-1,-1,-1
110,V,13,3,18,Leverkusen,"2014-11-29 15:30:00",-1,-1,-1,-1,-1
111,V,13,11,8,Wolfsburg,"2014-11-30 15:30:00",-1,-1,-1,-1,-1
112,V,13,15,7,Augsburg,"2014-11-29 15:30:00",-1,-1,-1,-1,-1
113,V,13,16,9,Hoffenheim,"2014-11-29 18:30:00",-1,-1,-1,-1,-1
114,V,13,17,1,Berlin,"2014-11-29 15:30:00",-1,-1,-1,-1,-1
115,V,13,14,10,Bremen,"2014-11-29 15:30:00",-1,-1,-1,-1,-1
116,V,13,6,2,Frankfurt,"2014-11-30 17:30:00",-1,-1,-1,-1,-1
117,V,13,5,12,Freiburg,"2014-11-28 20:30:00",-1,-1,-1,-1,-1
118,V,14,1,3,München,"2014-12-06 18:30:00",-1,-1,-1,-1,-1
119,V,14,2,16,Dortmund,"2014-12-05 20:30:00",-1,-1,-1,-1,-1
120,V,14,8,17,Gladbach,"2014-12-06 15:30:00",-1,-1,-1,-1,-1
121,V,14,9,11,Hannover,"2014-12-06 15:30:00",-1,-1,-1,-1,-1
122,V,14,6,14,Frankfurt,"2014-12-07 17:30:00",-1,-1,-1,-1,-1
123,V,14,12,4,Stuttgart,"2014-12-06 15:30:00",-1,-1,-1,-1,-1
124,V,14,7,13,Hamburg,"2014-12-07 15:30:00",-1,-1,-1,-1,-1
125,V,14,18,15,Köln,"2014-12-06 15:30:00",-1,-1,-1,-1,-1
126,V,14,10,5,Paderborn,"2014-12-06 15:30:00",-1,-1,-1,-1,-1
127,V,15,4,18,Gelsenkirchen,"2014-12-13 15:30:00",-1,-1,-1,-1,-1
128,V,15,3,8,Leverkusen,"2014-12-14 15:30:00",-1,-1,-1,-1,-1
129,V,15,11,10,Wolfsburg,"2014-12-14 17:30:00",-1,-1,-1,-1,-1
130,V,15,13,12,Mainz,"2014-12-13 18:30:00",-1,-1,-1,-1,-1
131,V,15,15,1,Augsburg,"2014-12-13 15:30:00",-1,-1,-1,-1,-1
132,V,15,16,6,Hoffenheim,"2014-12-12 20:30:00",-1,-1,-1,-1,-1
133,V,15,17,2,Berlin,"2014-12-13 15:30:00",-1,-1,-1,-1,-1
134,V,15,14,9,Bremen,"2014-12-13 15:30:00",-1,-1,-1,-1,-1
135,V,15,5,7,Freiburg,"2014-12-13 15:30:00",-1,-1,-1,-1,-1
136,V,16,1,5,München,"2014-12-16 20:00:00",-1,-1,-1,-1,-1
137,V,16,2,11,Dortmund,"2014-12-17 20:00:00",-1,-1,-1,-1,-1
138,V,16,8,14,Gladbach,"2014-12-17 20:00:00",-1,-1,-1,-1,-1
139,V,16,16,3,Hoffenheim,"2014-12-17 20:00:00",-1,-1,-1,-1,-1
140,V,16,9,15,Hannover,"2014-12-16 20:00:00",-1,-1,-1,-1,-1
141,V,16,6,17,Frankfurt,"2014-12-17 20:00:00",-1,-1,-1,-1,-1
142,V,16,7,12,Hamburg,"2014-12-16 20:00:00",-1,-1,-1,-1,-1
143,V,16,18,13,Köln,"2014-12-16 20:00:00",-1,-1,-1,-1,-1
144,V,16,10,4,Paderborn,"2014-12-17 20:00:00",-1,-1,-1,-1,-1
145,V,17,4,7,Gelsenkirchen,"2014-12-20 15:30:00",-1,-1,-1,-1,-1
146,V,17,3,6,Leverkusen,"2014-12-20 15:30:00",-1,-1,-1,-1,-1
147,V,17,11,18,Wolfsburg,"2014-12-20 18:30:00",-1,-1,-1,-1,-1
148,V,17,13,1,Mainz,"2014-12-19 20:30:00",-1,-1,-1,-1,-1
149,V,17,15,8,Augsburg,"2014-12-20 15:30:00",-1,-1,-1,-1,-1
150,V,17,17,16,Berlin,"2014-12-21 15:30:00",-1,-1,-1,-1,-1
151,V,17,14,2,Bremen,"2014-12-20 15:30:00",-1,-1,-1,-1,-1
152,V,17,5,9,Freiburg,"2014-12-21 17:30:00",-1,-1,-1,-1,-1
153,V,17,12,10,Stuttgart,"2014-12-20 15:30:00",-1,-1,-1,-1,-1
154,V,18,4,9,Gelsenkirchen,"2015-01-31 15:30:00",-1,-1,-1,-1,-1
155,V,18,3,2,Leverkusen,"2015-01-31 18:30:00",-1,-1,-1,-1,-1
156,V,18,11,1,Wolfsburg,"2015-01-30 20:30:00",-1,-1,-1,-1,-1
157,V,18,13,10,Mainz,"2015-01-31 15:30:00",-1,-1,-1,-1,-1
158,V,18,15,16,Augsburg,"2015-02-01 17:30:00",-1,-1,-1,-1,-1
159,V,18,14,17,Bremen,"2015-02-01 15:30:00",-1,-1,-1,-1,-1
160,V,18,5,6,Freiburg,"2015-01-31 15:30:00",-1,-1,-1,-1,-1
161,V,18,12,8,Stuttgart,"2015-01-31 15:30:00",-1,-1,-1,-1,-1
162,V,18,7,18,Hamburg,"2015-01-31 15:30:00",-1,-1,-1,-1,-1
163,V,19,1,4,München,"2015-02-03 20:00:00",-1,-1,-1,-1,-1
164,V,19,2,15,Dortmund,"2015-02-04 20:00:00",-1,-1,-1,-1,-1
165,V,19,8,5,Gladbach,"2015-02-03 20:00:00",-1,-1,-1,-1,-1
166,V,19,16,14,Hoffenheim,"2015-02-04 20:00:00",-1,-1,-1,-1,-1
167,V,19,9,13,Hannover,"2015-02-03 20:00:00",-1,-1,-1,-1,-1
168,V,19,17,3,Berlin,"2015-02-04 20:00:00",-1,-1,-1,-1,-1
169,V,19,6,11,Frankfurt,"2015-02-03 20:00:00",-1,-1,-1,-1,-1
170,V,19,18,12,Köln,"2015-02-04 20:00:00",-1,-1,-1,-1,-1
171,V,19,10,7,Paderborn,"2015-02-04 20:00:00",-1,-1,-1,-1,-1
172,V,20,4,8,Gelsenkirchen,"2015-02-06 20:30:00",-1,-1,-1,-1,-1
173,V,20,11,16,Wolfsburg,"2015-02-07 15:30:00",-1,-1,-1,-1,-1
174,V,20,13,17,Mainz,"2015-02-07 15:30:00",-1,-1,-1,-1,-1
175,V,20,15,6,Augsburg,"2015-02-08 15:30:00",-1,-1,-1,-1,-1
176,V,20,14,3,Bremen,"2015-02-08 17:30:00",-1,-1,-1,-1,-1
177,V,20,5,2,Freiburg,"2015-02-07 15:30:00",-1,-1,-1,-1,-1
178,V,20,12,1,Stuttgart,"2015-02-07 15:30:00",-1,-1,-1,-1,-1
179,V,20,7,9,Hamburg,"2015-02-07 18:30:00",-1,-1,-1,-1,-1
180,V,20,18,10,Köln,"2015-02-07 15:30:00",-1,-1,-1,-1,-1
181,V,21,1,7,München,"2015-02-14 15:30:00",-1,-1,-1,-1,-1
182,V,21,2,13,Dortmund,"2015-02-13 20:30:00",-1,-1,-1,-1,-1
183,V,21,3,11,Leverkusen,"2015-02-14 15:30:00",-1,-1,-1,-1,-1
184,V,21,8,18,Gladbach,"2015-02-14 15:30:00",-1,-1,-1,-1,-1
185,V,21,16,12,Hoffenheim,"2015-02-14 15:30:00",-1,-1,-1,-1,-1
186,V,21,9,10,Hannover,"2015-02-15 17:30:00",-1,-1,-1,-1,-1
187,V,21,17,5,Berlin,"2015-02-15 15:30:00",-1,-1,-1,-1,-1
188,V,21,14,15,Bremen,"2015-02-14 15:30:00",-1,-1,-1,-1,-1
189,V,21,6,4,Frankfurt,"2015-02-14 18:30:00",-1,-1,-1,-1,-1
190,V,22,4,14,Gelsenkirchen,"2015-02-21 15:30:00",-1,-1,-1,-1,-1
191,V,22,11,17,Wolfsburg,"2015-02-22 17:30:00",-1,-1,-1,-1,-1
192,V,22,13,6,Mainz,"2015-02-21 15:30:00",-1,-1,-1,-1,-1
193,V,22,15,3,Augsburg,"2015-02-21 15:30:00",-1,-1,-1,-1,-1
194,V,22,5,17,Freiburg,"2015-02-21 15:30:00",-1,-1,-1,-1,-1
195,V,22,12,2,Stuttgart,"2015-02-20 20:30:00",-1,-1,-1,-1,-1
196,V,22,7,8,Hamburg,"2015-02-22 15:30:00",-1,-1,-1,-1,-1
197,V,22,18,9,Köln,"2015-02-21 18:30:00",-1,-1,-1,-1,-1
198,V,22,10,1,Paderborn,"2015-02-21 15:30:00",-1,-1,-1,-1,-1
199,V,23,1,18,München,"2015-02-27 20:30:00",-1,-1,-1,-1,-1
200,V,23,2,4,Dortmund,"2015-02-28 15:30:00",-1,-1,-1,-1,-1
201,V,23,3,5,Leverkusen,"2015-02-28 15:30:00",-1,-1,-1,-1,-1
202,V,23,8,10,Gladbach,"2015-03-01 15:30:00",-1,-1,-1,-1,-1
203,V,23,16,13,Hoffenheim,"2015-02-28 15:30:00",-1,-1,-1,-1,-1
204,V,23,9,12,Hannover,"2015-02-28 15:30:00",-1,-1,-1,-1,-1
205,V,23,17,15,Berlin,"2015-02-28 15:30:00",-1,-1,-1,-1,-1
206,V,23,14,11,Bremen,"2015-03-01 17:30:00",-1,-1,-1,-1,-1
207,V,23,6,7,Frankfurt,"2015-02-28 18:30:00",-1,-1,-1,-1,-1
208,V,24,4,16,Gelsenkirchen,"2015-03-07 15:30:00",-1,-1,-1,-1,-1
209,V,24,13,8,Mainz,"2015-03-07 18:30:00",-1,-1,-1,-1,-1
210,V,24,15,11,Augsburg,"2015-03-07 15:30:00",-1,-1,-1,-1,-1
211,V,24,9,1,Hannover,"2015-03-07 15:30:00",-1,-1,-1,-1,-1
212,V,24,5,14,Freiburg,"2015-03-07 15:30:00",-1,-1,-1,-1,-1
213,V,24,12,17,Stuttgart,"2015-03-06 20:30:00",-1,-1,-1,-1,-1
214,V,24,7,2,Hamburg,"2015-03-07 15:30:00",-1,-1,-1,-1,-1
215,V,24,18,6,Köln,"2015-03-08 15:30:00",-1,-1,-1,-1,-1
216,V,24,10,3,Paderborn,"2015-03-08 17:30:00",-1,-1,-1,-1,-1
217,V,25,2,18,Dortmund,"2015-03-14 19:30:00",-1,-1,-1,-1,-1
218,V,25,3,12,Leverkusen,"2015-03-13 20:30:00",-1,-1,-1,-1,-1
219,V,25,11,5,Wolfsburg,"2015-03-15 15:30:00",-1,-1,-1,-1,-1
220,V,25,8,9,Gladbach,"2015-03-15 17:30:00",-1,-1,-1,-1,-1
221,V,25,15,13,Augsburg,"2015-03-14 15:30:00",-1,-1,-1,-1,-1
222,V,25,16,7,Hoffenheim,"2015-03-14 15:30:00",-1,-1,-1,-1,-1
223,V,25,17,4,Berlin,"2015-03-14 15:30:00",-1,-1,-1,-1,-1
224,V,25,14,1,Bremen,"2015-03-14 15:30:00",-1,-1,-1,-1,-1
225,V,25,6,10,Frankfurt,"2015-03-14 15:30:00",-1,-1,-1,-1,-1
226,V,26,1,8,München,"2015-03-22 17:30:00",-1,-1,-1,-1,-1
227,V,26,4,3,Gelsenkirchen,"2015-03-21 18:30:00",-1,-1,-1,-1,-1
228,V,26,13,11,Mainz,"2015-03-22 15:30:00",-1,-1,-1,-1,-1
229,V,26,9,2,Hannover,"2015-03-21 15:30:00",-1,-1,-1,-1,-1
230,V,26,5,15,Freiburg,"2015-03-21 15:30:00",-1,-1,-1,-1,-1
231,V,26,12,6,Stuttgart,"2015-03-21 15:30:00",-1,-1,-1,-1,-1
232,V,26,7,17,Hamburg,"2015-03-20 20:30:00",-1,-1,-1,-1,-1
233,V,26,18,14,Köln,"2015-03-21 15:30:00",-1,-1,-1,-1,-1
234,V,26,10,16,Paderborn,"2015-03-21 15:30:00",-1,-1,-1,-1,-1
235,V,27,2,1,Dortmund,"2015-04-04 18:30:00",-1,-1,-1,-1,-1
236,V,27,3,7,Leverkusen,"2015-04-04 15:30:00",-1,-1,-1,-1,-1
237,V,27,11,12,Wolfsburg,"2015-04-04 15:30:00",-1,-1,-1,-1,-1
238,V,27,15,4,Augsburg,"2015-04-05 15:30:00",-1,-1,-1,-1,-1
239,V,27,16,8,Hoffenheim,"2015-04-04 15:30:00",-1,-1,-1,-1,-1
240,V,27,17,10,Berlin,"2015-04-05 17:30:00",-1,-1,-1,-1,-1
241,V,27,14,13,Bremen,"2015-04-04 15:30:00",-1,-1,-1,-1,-1
242,V,27,6,9,Frankfurt,"2015-04-04 15:30:00",-1,-1,-1,-1,-1
243,V,27,5,18,Freiburg,"2015-04-04 15:30:00",-1,-1,-1,-1,-1
244,V,28,1,6,München,"2015-04-11 15:30:00",-1,-1,-1,-1,-1
245,V,28,4,5,Gelsenkirchen,"2015-04-11 15:30:00",-1,-1,-1,-1,-1
246,V,28,8,2,Gladbach,"2015-04-11 15:30:00",-1,-1,-1,-1,-1
247,V,28,13,3,Mainz,"2015-04-11 15:30:00",-1,-1,-1,-1,-1
248,V,28,9,17,Hannover,"2015-04-10 20:30:00",-1,-1,-1,-1,-1
249,V,28,12,14,Stuttgart,"2015-04-12 17:30:00",-1,-1,-1,-1,-1
250,V,28,7,11,Hamburg,"2015-04-11 18:30:00",-1,-1,-1,-1,-1
251,V,28,18,16,Köln,"2015-04-12 15:30:00",-1,-1,-1,-1,-1
252,V,28,10,15,Paderborn,"2015-04-11 15:30:00",-1,-1,-1,-1,-1
253,V,29,2,10,Dortmund,"2015-04-18 15:30:00",-1,-1,-1,-1,-1
254,V,29,3,9,Leverkusen,"2015-04-18 15:30:00",-1,-1,-1,-1,-1
255,V,29,11,4,Wolfsburg,"2015-04-19 17:30:00",-1,-1,-1,-1,-1
256,V,29,15,12,Augsburg,"2015-04-18 18:30:00",-1,-1,-1,-1,-1
257,V,29,16,1,Hoffenheim,"2015-04-18 15:30:00",-1,-1,-1,-1,-1
258,V,29,17,18,Berlin,"2015-04-18 15:30:00",-1,-1,-1,-1,-1
259,V,29,14,7,Bremen,"2015-04-19 15:30:00",-1,-1,-1,-1,-1
260,V,29,6,8,Frankfurt,"2015-04-17 20:30:00",-1,-1,-1,-1,-1
261,V,29,5,13,Freiburg,"2015-04-18 15:30:00",-1,-1,-1,-1,-1
262,V,30,1,17,München,"2015-04-25 18:30:00",-1,-1,-1,-1,-1
263,V,30,2,6,Dortmund,"2015-04-25 15:30:00",-1,-1,-1,-1,-1
264,V,30,8,11,Gladbach,"2015-04-26 17:30:00",-1,-1,-1,-1,-1
265,V,30,13,4,Mainz,"2015-04-24 20:30:00",-1,-1,-1,-1,-1
266,V,30,9,16,Hannover,"2015-04-25 15:30:00",-1,-1,-1,-1,-1
267,V,30,12,5,Stuttgart,"2015-04-25 15:30:00",-1,-1,-1,-1,-1
268,V,30,7,15,Hamburg,"2015-04-25 15:30:00",-1,-1,-1,-1,-1
269,V,30,18,3,Köln,"2015-04-25 15:30:00",-1,-1,-1,-1,-1
270,V,30,10,14,Paderborn,"2015-04-26 15:30:00",-1,-1,-1,-1,-1
271,V,31,4,12,Gelsenkirchen,"2015-05-02 15:30:00",-1,-1,-1,-1,-1
272,V,31,3,1,Leverkusen,"2015-05-02 18:30:00",-1,-1,-1,-1,-1
273,V,31,11,9,Wolfsburg,"2015-05-02 15:30:00",-1,-1,-1,-1,-1
274,V,31,13,7,Mainz,"2015-05-03 15:30:00",-1,-1,-1,-1,-1
275,V,31,15,18,Augsburg,"2015-05-02 15:30:00",-1,-1,-1,-1,-1
276,V,31,16,2,Hoffenheim,"2015-05-02 15:30:00",-1,-1,-1,-1,-1
277,V,31,17,8,Berlin,"2015-05-03 17:30:00",-1,-1,-1,-1,-1
278,V,31,14,6,Bremen,"2015-05-02 15:30:00",-1,-1,-1,-1,-1
279,V,31,5,10,Freiburg,"2015-05-02 15:30:00",-1,-1,-1,-1,-1
280,V,32,1,15,München,"2015-05-09 15:30:00",-1,-1,-1,-1,-1
281,V,32,2,17,Dortmund,"2015-05-09 15:30:00",-1,-1,-1,-1,-1
282,V,32,8,3,Gladbach,"2015-05-09 15:30:00",-1,-1,-1,-1,-1
283,V,32,9,14,Hannover,"2015-05-09 15:30:00",-1,-1,-1,-1,-1
284,V,32,6,16,Frankfurt,"2015-05-09 15:30:00",-1,-1,-1,-1,-1
285,V,32,12,13,Stuttgart,"2015-05-09 18:30:00",-1,-1,-1,-1,-1
286,V,32,7,5,Hamburg,"2015-05-08 20:30:00",-1,-1,-1,-1,-1
287,V,32,18,4,Köln,"2015-05-10 17:30:00",-1,-1,-1,-1,-1
288,V,32,10,11,Paderborn,"2015-05-10 15:30:00",-1,-1,-1,-1,-1
289,V,33,4,10,Gelsenkirchen,"2015-05-16 15:30:00",-1,-1,-1,-1,-1
290,V,33,3,16,Leverkusen,"2015-05-16 15:30:00",-1,-1,-1,-1,-1
291,V,33,11,2,Wolfsburg,"2015-05-16 15:30:00",-1,-1,-1,-1,-1
292,V,33,13,18,Mainz,"2015-05-16 15:30:00",-1,-1,-1,-1,-1
293,V,33,15,9,Augsburg,"2015-05-16 15:30:00",-1,-1,-1,-1,-1
294,V,33,17,6,Hertha,"2015-05-16 15:30:00",-1,-1,-1,-1,-1
295,V,33,14,8,Bremen,"2015-05-16 15:30:00",-1,-1,-1,-1,-1
296,V,33,5,1,Freiburg,"2015-05-16 15:30:00",-1,-1,-1,-1,-1
297,V,33,12,7,Stuttgart,"2015-05-16 15:30:00",-1,-1,-1,-1,-1
298,V,34,1,13,München,"2015-05-23 15:30:00",-1,-1,-1,-1,-1
299,V,34,2,14,Dortmund,"2015-05-23 15:30:00",-1,-1,-1,-1,-1
300,V,34,8,15,Gladbach,"2015-05-23 15:30:00",-1,-1,-1,-1,-1
301,V,34,16,17,Hoffenheim,"2015-05-23 15:30:00",-1,-1,-1,-1,-1
302,V,34,9,5,Hannover,"2015-05-23 15:30:00",-1,-1,-1,-1,-1
303,V,34,6,3,Frankfurt,"2015-05-23 15:30:00",-1,-1,-1,-1,-1
304,V,34,7,4,Hamburg,"2015-05-23 15:30:00",-1,-1,-1,-1,-1
305,V,34,18,11,Köln,"2015-05-23 15:30:00",-1,-1,-1,-1,-1
306,V,34,10,12,Paderborn,"2015-05-23 15:30:00",-1,-1,-1,-1,-1
